group,names,scores,logfoldchanges,pvals,pvals_adj
8,KRT8,63.517788,,0.0,0.0
8,IFI27,63.22104,,0.0,0.0
8,FGFBP1,63.171894,,0.0,0.0
8,TFRC,63.010468,,0.0,0.0
8,CSTA,62.754826,,0.0,0.0
8,ELF3,62.4193,,0.0,0.0
8,ADM,62.23675,,0.0,0.0
8,CLDN4,61.66412,,0.0,0.0
8,NTS,60.764145,,0.0,0.0
8,TM4SF1,60.175884,,0.0,0.0
8,SLC2A1,58.880695,,0.0,0.0
8,S100A14,58.15322,,0.0,0.0
8,ANXA1,57.81479,,0.0,0.0
8,CSTB,56.699684,,0.0,0.0
8,CLU,56.06237,,0.0,0.0
8,ANXA2,53.101982,,0.0,0.0
8,ATF3,53.030113,,0.0,0.0
8,EGR1,52.36835,,0.0,0.0
8,KRT18,51.57132,,0.0,0.0
8,VEGFA,49.3417,,0.0,0.0
8,HSP90AA1,49.03322,,0.0,0.0
15,CXCL17,44.281353,,0.0,0.0
15,SFTPB,43.6588,,0.0,0.0
15,SLC34A2,42.585873,,0.0,0.0
15,WFDC2,42.192593,,0.0,0.0
15,SLPI,39.010338,,0.0,0.0
15,AGR2,38.558197,,0.0,0.0
15,MUC1,37.618565,,1.068881716168037e-309,3.0539477604801072e-307
15,C3,37.150547,,4.2958672379596616e-302,1.0739668094899149e-299
15,FOLR1,37.061253,,1.1831849879118649e-300,2.6292999731374772e-298
15,SFTPA2,36.705677,,5.9289067575483085e-295,1.1857813515096618e-292
15,RNASE1,36.373642,,1.1115311483237186e-289,2.020965724224943e-287
15,SFTA2,36.003437,,7.391197049188987e-284,1.231866174864831e-281
15,PIGR,35.946404,,5.76025626572772e-283,8.861932716504186e-281
15,NPC2,35.895355,,3.609379973841483e-282,5.156257105487832e-280
15,NKX2-1,35.589966,,2.0029667363842865e-277,2.6706223151790484e-275
15,NAPSA,35.453568,,2.5558581158316728e-275,3.1948226447895915e-273
15,KRT7,34.957478,,9.969076030257744e-268,1.1728324741479696e-265
15,SELENBP1,34.58358,,4.460468531592034e-262,4.9560761462133724e-260
15,CLDN4,34.3287,,2.9286501905545457e-258,3.082789674267943e-256
15,EPCAM,34.282204,,1.4454196601889308e-257,1.445419660188931e-255
15,ADGRF5,34.076046,,1.6701819948223018e-254,1.5906495188783824e-252
15,GPRC5A,33.246994,,2.2560633234579247e-242,1.9617941943112391e-240
15,SFTPA1,32.744324,,3.6569264397827476e-235,3.047438699818957e-233
15,TCIM,31.980768,,2.018620084313881e-224,1.6148960674511048e-222
15,SELENOP,31.75297,,2.889193879219009e-221,2.2224568301684686e-219
15,MMP7,31.706459,,1.2657375233125226e-220,9.375833506018686e-219
15,TACSTD2,31.26456,,1.415583287819659e-214,1.0111309198711853e-212
15,CTSE,31.202532,,9.844371228533674e-214,6.789221536919773e-212
